relation_path,entity_path
21 13 31,1640 637 1030 1811
21 39 39,1640 637 684 167
21 39 38 15 31,1640 637 684 1610 1030 551
21 39 13 15 34 34 34 34 34 31,1640 637 684 1610 1030 10 353 1923 1303 995 1330
31 15 34 34 31,1641 1318 484 1165 1046 1668
31 13 15 34 34,1641 1358 1662 282 623 1408
31 15 34 34 34 34 31,1641 1686 484 49 2024 260 1900 1906
31 15 34 31,1641 1109 484 2022 452
22 23,1641 1352 1413
31 15 34 34 34 31,1641 1318 484 4 789 496 1663
31 13 15 34 34 31,1641 1358 1662 1148 1030 1722 1913
22 28,1641 1352 533
31 13 28,1641 1882 1652 1801
31 13 15 23,1641 1686 440 1746 1413
31 13 15 28,1641 1358 1662 795 1801
31 15 34 34,1641 1109 484 737 358
31 15 34 28,1641 1318 484 33 264
31 13 15 34 34 34 31,1641 1358 1662 282 1683 1299 917 1264
31 15 34 34 34 34 34 34 34 34,1641 1882 353 2008 1110 1018 1907 1942 1830 1753 1792
31 15 28,1641 1358 1148 1852
31 13 15 34 27,1641 1686 440 484 16 964
31 13 15 31,1641 1882 1652 282 1860
31 13 15 34 31,1641 1358 1662 1148 1030 576
31 13 15 34 34 34,1641 1358 1662 282 1683 1299 358
22 31,1642 364 46
35 15 34 31,1642 438 364 1907 1247
21 15 34 31,1642 1355 1030 1753 1663
21 5,1642 684 167
21 39,1642 684 167
22 34 31,1642 1030 425 1560
17 23,1642 438 1480
21 13 15 34 34 34 34 34 31,1642 1593 1610 1030 1346 1299 26 1179 1857 1663
21 5 16,1642 1355 1195 1486
35 15 34 23,1642 438 364 1046 1413
21 5 3,1642 1651 1302 86
21 15 34 34 34 34 34 34 34 34,1642 1651 1030 1316 1142 1235 425 247 1964 1886 104
21 9,1642 1593 1412
21 39 5,1642 1593 684 167
35 23,1642 438 1480
21 15 31,1642 1651 1030 551
21 39 15 34 34 31,1642 1593 684 1030 1291 739 576
35 15 23,1642 438 364 1480
17 15 34 31,1642 438 364 2008 452
21 15 34 34 34 34 34 34 31,1642 1908 1030 6 1949 1854 1831 687 572 1668
31 15 34 31,1643 1318 484 1915 618
31 15 34 34 34 34 31,1643 857 282 484 1018 257 755 1452
31 13 15 28,1643 1882 1652 795 1801
22 34 34 34 31,1643 484 1698 1030 2024 1144
31 13 15 34 31,1643 857 1652 353 1254 1249
31 15 34 34 34 34 34 34 31,1643 1686 484 1919 1886 1934 1907 1830 1931 1906
22 31,1643 484 618
31 15 31,1643 1136 1254 77
31 15 23,1643 1318 484 1413
31 13 28,1643 1882 1652 1801
31 13 15 34 34 34 23,1643 1686 440 484 1792 1326 353 1461
31 15 34 34 34 34 34 31,1643 1136 1254 1838 1334 260 13 1688 1877
31 13 15 23,1643 1686 440 1313 1413
31 15 34 34 31,1643 857 282 1030 1766 452
31 15 34 34 34 31,1643 1882 353 11 1927 762 1860
31 13 15 34 34 34 31,1643 1136 743 1254 1831 789 1847 1906
31 15 34 34 23,1643 857 282 423 1719 1413
31 15 34 34 34 34 34 34 34 31,1643 1136 1254 1847 1933 2008 740 1907 353 55 1458
31 13 15 34 34 34 34 31,1643 1882 1652 353 1931 1927 1286 1937 1913
31 15 28,1643 1358 1148 1852
21 39 13 15 34 31,1644 491 1272 1444 1030 1749 1810
22 34 34 34 34 34 34 34 34 34,1644 257 49 2024 260 1673 321 977 623 1669 687
21 13 15 34 34 34 34 31,1644 489 1610 1030 907 364 1792 1207 1810
21 13 15 28,1644 491 1901 374 518
22 34 34 34 34 34 34 31,1644 257 364 1937 1792 1869 1927 1919 1906
22 34 31,1644 257 779 1810
22 23,1644 257 1413
21 15 34 31,1644 489 1030 39 1144
21 39 15 34 31,1644 491 1272 1030 1886 1810
21 39 13 15 16,1644 491 1272 1444 1030 1486
21 13 15 34 31,1644 491 1901 257 1235 1943
21 39 13 15 34 27,1644 491 1272 1444 1030 1753 1660
21 13 15 34 34 31,1644 489 1610 1030 1790 789 576
21 15 31,1644 489 1030 1876
21 15 34 27,1644 489 1030 113 1370
21 13 23,1644 491 1901 1413
22 34 34 31,1644 257 2008 1802 156
22 31,1644 257 1144
21 13 15 31,1644 491 1901 257 46
21 39 15 28,1644 491 1272 1030 518
17 15 34 34 31,1645 1647 484 1949 1898 1808
22 34 34 34 34 31,1645 1030 1284 779 947 789 576
31 15 34 31,1645 1420 1030 260 1249
17 15 34 34 34 34 31,1645 1647 423 282 1790 789 1866 65
22 31,1645 484 1860
31 15 34 28,1645 1420 1030 1046 533
17 15 13 23,1645 1647 961 1352 1413
17 15 34 31,1645 1647 484 1018 1945
31 15 34 34 34,1645 1420 1030 1934 995 358
22 34 34 34 31,1645 1030 1992 260 19 1721
17 15 23,1645 1647 961 1413
17 15 34 34 34 34 34 31,1645 1647 484 1123 1969 1334 425 1579 551
22 34 34,1645 1030 1900 358
22 34 34 31,1645 1030 819 696 592
31 15 34 34 34 31,1645 1420 1030 496 1142 2013 1002
17 28,1645 1647 533
31 15 34 34 34 34 34 34 34 31,1645 1420 1030 1691 1299 1886 1949 1866 1927 1664 1144
22 34 31,1645 484 56 1663
31 15 34 27,1645 1420 1030 1316 1660
31 15 34 34 34 34 31,1645 1420 1030 552 1937 1838 1802 826
14 3,1283 114 1646
37 37 3,1153 1763 1606 1646
37 3,866 47 1646
37 37 30 3,116 1604 1274 208 1646
29 3,144 1440 1646
20 3,1062 1152 1646
14 29 3,1283 1033 860 1646
30 37 3,794 1257 401 1646
30 3,286 1231 1646
30 37 37 3,794 1257 981 1010 1646
37 37 37 30 3,1019 1298 1140 1259 170 1646
37 20 3,1296 681 873 1646
14 37 3,1283 933 1603 1646
30 37 25 3,794 1257 981 835 1646
29 25 3,1210 731 835 1646
29 25 25 25 25 3,1210 981 1098 204 835 1393 1646
37 29 3,1375 1033 860 1646
37 20 29 3,1375 1033 837 860 1646
29 30 3,1210 1393 514 1646
37 37 37 18,1846 1734 1363 266 1647
15 23,1647 423 1413
21 38,351 677 1647
37 37 6,1635 973 266 1647
15 34 31,1647 484 1919 1452
15 28,1647 1352 533
15 13 23,1647 961 1352 1413
37 37 37 37 6,566 1880 1568 2032 266 1647
15 34 34 31,1647 484 7 31 1808
37 37 37 6,566 525 1363 266 1647
14 21 38,1283 921 677 1647
37 17,1166 1629 1647
15 13 28,1647 961 1352 533
15 34 28,1647 423 1719 533
15 31,1647 423 65
15 34 27,1647 484 2015 964
37 37 37 35,566 525 61 1654 1647
37 37 18,1635 973 266 1647
25 18,1678 1675 1647
15 34 34 34 31,1647 484 1838 1755 1857 65
4 15 34 31,1648 1504 1030 2011 1810
22 34 31,1648 484 1326 1810
22 31,1648 484 1811
4 15 34 34 31,1648 1504 1030 1907 1996 1721
22 34 34 34 31,1648 484 496 1927 1695 1002
4 15 34 34 34 23,1648 1504 1030 353 878 1907 1461
4 15 31,1648 1504 1030 1810
22 34 34 34 34 34 34 34 34,1648 484 19 260 768 364 1942 755 759 358
22 34 27,1648 484 5 1370
22 34 34 31,1648 484 1669 364 1724
22 34 23,1648 484 1780 1480
4 15 34 34 34 31,1648 1504 1030 1110 1299 690 1330
22 34 34 34 34 34 34 34 34 34,1648 484 1291 779 819 1838 1802 1030 727 1142 1346
4 15 34 34,1648 1504 1030 1969 1408
4 15 34 34 34 34 31,1648 1504 1030 1762 353 1933 1299 1663
22 34 34 28,1648 484 423 1719 533
37 37 11,476 1836 14 1649
37 11,1978 1867 1649
37 37 37 11,189 504 1057 1307 1649
37 37 37 37 11,716 1987 1261 1972 1980 1649
37 37 29 20 11,718 474 1236 1634 460 1649
37 37 37 37 37 11,189 504 1057 1261 1243 1980 1649
37 37 29 25 20 11,718 474 1236 1795 1634 460 1649
37 37 29 25 20 37 37 11,718 474 1236 1796 1634 460 1250 485 1649
37 36,1650 1614 319
31 15 31,1650 1686 484 1724
6 28,1650 1647 533
6 15 23,1650 1647 1746 1413
31 15 34 34 34 34 31,1650 1109 484 496 1949 1929 1299 1876
31 15 34 34 34 34 34 31,1650 1109 484 865 353 1688 260 1123 65
31 15 34 34 34 31,1650 1109 484 687 1303 1286 1266
37 4,1650 1614 314
18 15 23,1650 1647 1746 1413
37 31 15 34 31,1650 1614 936 977 113 1806
31 13 15 34 31,1650 1686 440 484 768 1877
22 31,1650 484 1144
31 15 34 31,1650 1109 484 1959 1452
6 15 34 34 31,1650 1647 423 484 1698 1002
31 15 34 34 34 34 34 34 23,1650 1109 484 16 260 321 883 1927 1695 1535
22 34 31,1650 484 947 452
18 28,1650 1647 533
31 15 34 34 34 28,1650 1109 484 907 762 680 518
31 13 15 23,1650 1686 440 1313 1413
31 15 34 23,1650 1109 484 819 1413
5 21 13 15 34 31,1651 1302 640 1610 1030 16 1810
5 3,1651 1302 1761
15 34 34 34 34 34 34 34 34 34,1651 1030 56 917 321 1753 2008 878 27 353 10
37 37 21,1153 1763 656 1651
5 11,1651 1302 2007
15 34 31,1651 1030 1907 1264
37 21,608 1604 1651
5 1,1651 1302 1008
14 21,1283 1871 1651
5 20 3,1651 1302 394 1141
5 18 15 34 23,1651 1302 1653 1030 4 263
15 34 34 34 34 31,1651 1030 1664 31 2008 1802 576
5 22 34 31,1651 1302 1030 1299 46
15 31,1651 1030 1808
5 9,1651 1302 130
5 33,1651 1302 139
5 21 15 31,1651 1302 595 1030 1724
5 21 15 34 31,1651 1302 1908 1030 11 1862
15 34 27,1651 1030 1722 166
30 20 21,554 394 1302 1651
15 28,1652 795 1801
31 13,586 857 1652
15 23,1652 282 1461
37 37 17,1635 973 627 1652
37 17,733 2032 1652
29 17,671 1549 1652
15 34 34 31,1652 353 1907 690 1811
15 34 28,1652 282 423 533
37 22 34 34 34 34 34 34 26 35,205 2019 247 1792 1544 917 1949 1966 353 842 1652
37 35,509 242 1652
15 34 34 34 31,1652 282 1790 364 1826 1249
15 34 31,1652 282 1688 826
15 34 34 34 34 31,1652 1148 1030 1698 260 552 1560
15 34 34 34 23,1652 282 1790 257 1933 1461
37 37 37 37 17,566 525 61 2032 627 1652
15 31,1652 282 1860
34 34 34 34 34 34 34 34 26 35,917 260 1971 2018 484 2002 1299 1917 353 842 1652
15 34 34 34 34 34 34 28,1652 282 425 1866 484 1207 1969 1933 243
37 31 13,455 1450 857 1652
15 34 27,1652 1148 1030 1480
15 34 31,1653 1030 1664 1144
37 37 18,602 981 1010 1653
15 34 34 31,1653 1030 27 1142 1144
14 18,1283 933 1653
15 34 34 34 34 34 34 31,1653 1030 1847 13 484 1874 162 755 1945
37 17,28 879 1653
29 35,112 253 1653
15 34 34,1653 1030 1861 1408
30 37 25 25 38,794 1257 981 1098 204 1653
15 31,1653 1030 1877
15 34 34 34 34 31,1653 1030 1838 1207 1235 685 576
15 34,1653 1030 1408
14 29 17,745 466 769 1653
37 35,621 709 1653
21 13,815 722 1653
15 27,1653 1030 1480
15 34 34 34 31,1653 1030 1544 1179 353 77
29 38,1210 1175 1653
15 34 34 34,1653 1030 1688 282 358
15 34 34 34 34 34 34 34 31,1653 1030 56 353 1866 484 425 1907 1996 222
37 22 31,1654 1614 484 551
22 34 34 31,1654 1179 740 737 1810
37 37,454 307 1654
37 37 3,1654 1614 1972 1456
37 4,1654 1614 314
37 37 37,566 525 61 1654
35 15 28,1654 1647 423 533
37 3,1654 1842 1498
37 31 15 34 34 34 34 34,1654 1614 936 977 1179 1900 623 260 263
22 34 34 34 31,1654 1179 1886 425 995 452
22 31,1654 1179 77
37 0,1654 1842 1600
37 12,1654 1842 1279
35 28,1654 1647 533
35 15 34 31,1654 1647 484 321 618
35 15 23,1654 1647 1746 1413
22 34 27,1654 1179 1018 1660
37 37 29 25 25 20 37,718 474 1236 697 1795 1634 460 1654
37 16,1654 1161 1344
37 37 29 25 25 25 20 37,718 474 1236 1795 1796 697 1634 460 1654
37 12,733 1689 1655
22 28,692 164 1655
37 37 37 12,189 504 1057 1323 1655
34 34 34 34 34 34 34 34 26 12,1933 1863 1831 1299 1695 1927 2017 260 856 2031 1655
22 34 34 34 28,1449 257 1714 1915 856 1655
22 34 34 34 34 34 28,442 257 55 1927 39 484 865 1655
37 37 18 28,18 1135 864 743 1655
34 34 34 34 34 34 34 34 34 28,1937 687 1291 1722 1886 113 917 353 260 856 1655
37 37 12,1385 1484 122 1655
18 28,751 743 1655
22 34 34 34 34 34 26 12,1470 1861 1915 924 1673 260 856 2031 1655
37 22 34 34 34 34 28,67 1112 1030 35 1397 484 865 1655
22 34 34 34 34 28,511 1254 49 106 1303 1273 1655
22 34 28,1635 484 865 1655
22 34 34 34 26 12,315 1844 1673 1915 856 2031 1655
37 37 37 37 12,718 474 1734 1727 68 1655
17 15 28,1630 60 164 1655
31 15 28,1781 1985 856 1655
37 37 22 28,1006 61 316 439 1655
35 15 28,1565 60 164 1655
37 37,476 1734 1656
37 37 37,454 307 1982 1656
37 37 37 37,476 1836 973 1580 1656
11 27,1656 497 1506
22 34 31,1656 247 1334 1808
22 34 34 34 23,1656 247 1334 425 1579 1461
22 31,1656 247 1400
22 34 34 34 34 28,1656 247 1919 1831 878 1838 243
22 34 34 31,1656 247 1831 687 1943
22 34 34 34 31,1656 247 1030 1898 1964 452
37 37 37 37 37,1635 973 2032 766 1972 1656
22 34 34 34 34 34 34 34 34 34,1656 247 1960 1934 739 162 1235 789 1284 1830 321
22 28,1656 247 264
22 34 34 28,1656 247 1334 1969 518
22 34 34 34 34 34 31,1656 247 1792 1822 1927 1838 1326 1945
37 37 37 37 37 37,1705 1288 1982 2032 766 1972 1656
22 34 34 34 34 31,1656 247 1303 321 1960 10 452
22 34 34 34 34 34 34 34 34 31,1656 247 1030 1165 789 1235 260 1874 1949 1866 1913
35 15 23,1657 444 986 1413
35 15 31,1657 444 1286 77
35 15 31 28,1657 444 211 164 1956
35 15 34 34 31,1657 444 1286 2008 1750 1906
35 15 11,1657 444 211 2007
35 15 34 34 34 31,1657 444 1286 1838 364 690 65
35 15 31 11,1657 444 211 164 2007
35 15 28,1657 444 211 533
35 15 34 34 34 34 34 34 34 34,1657 444 1286 1346 55 1886 1907 1825 1714 1123 1969
31 15 34 34 31,1658 1539 484 917 17 1721
31 15 34 31,1658 1026 1286 750 1724
22 34 34 31,1658 484 1927 1753 1663
31 15 34 34 34 31,1658 1318 484 1018 1927 1687 1495
22 34 31,1658 484 1931 46
31 15 31,1658 1858 484 1266
31 13 15 23,1658 1026 444 1746 1413
31 13 15 34 34 34 31,1658 1686 440 1719 484 1927 1713 1877
31 13 15 11,1658 1026 444 986 2007
31 13 15 34 34 31,1658 1686 440 484 1755 1838 1322
31 15 34 34 34 34 34 34 34 34,1658 1858 484 1235 162 1397 907 260 1929 1927 1766
31 15 34 34 34 34 34 34 31,1658 1539 484 1397 1291 1334 907 1142 1235 1943
31 13 15 28,1658 1026 444 211 533
31 13 15 31,1658 1026 444 1286 1876
31 13 15 34 34 34 34 31,1658 1686 440 484 1018 878 282 364 1663
31 15 34 34 23,1658 1539 484 1165 1254 263
31 15 34 34 34 34 31,1658 1539 484 10 878 1331 1790 576
22 34 28,1658 484 113 518
31 15 23,1658 1026 1286 1413
22 34 34 34 31,1658 484 1830 425 282 65
31 15 34 34 31,1659 258 257 1933 1903 102
37 37,566 525 1659
22 34 34 34 34 31,1659 484 947 1949 1969 1830 1808
31 15 34 34 34 34 31,1659 258 257 1254 425 1927 1844 1808
31 15 34 34 28,1659 1317 484 364 878 212
31 15 34 31,1659 258 257 55 1945
35 23,1659 1946 1413
22 31,1659 484 1249
31 15 34 34 34 31,1659 1317 484 1698 1927 839 65
22 34 31,1659 484 1687 1810
35 15 34 31,1659 1946 247 1826 1495
31 15 34 34 34 34 34 31,1659 1317 484 260 1831 321 496 687 1247
22 34 34 34 31,1659 484 917 364 1669 1247
31 15 31,1659 1317 484 65
22 34 27,1659 484 3 1370
31 15 34 27,1659 1317 484 1837 1660
22 34 34 31,1659 484 282 1179 1810
31 15 34 34 34 34 34 34 34 34,1659 1317 484 364 1792 2008 104 1937 1934 1331 16
35 15 34 34 31,1659 1946 247 1046 1165 1906
31 15 23,1659 258 257 1413
22 34 27,939 1142 1792 1660
37 22 34 34 34 34 34 34 27,1774 527 247 1869 1927 1695 484 1837 1018 1660
22 27,315 1844 1660
34 34 34 34 34 34 34 34 34 27,1934 260 1780 789 779 739 1714 690 977 1837 1660
22 34 34 34 34 34 27,1197 1030 1762 425 1825 1792 1837 1660
22 34 34 27,470 977 1755 1857 1660
35 34 34 27,694 878 1838 1326 1660
31 15 34 34 27,1083 99 1291 740 2008 1660
22 34 34 34 27,801 257 27 1142 1326 1660
35 27,694 1759 1660
37 22 34 34 34 34 27,1006 1744 1030 48 1949 260 1759 1660
22 34 34 34 34 34 34 34 34 27,1401 257 1926 1299 2001 31 353 106 1303 1018 1660
22 34 34 34 34 34 34 34 27,78 623 1179 484 1753 1792 1822 1030 1829 1660
32 34 34 34 27,745 1299 1829 1792 1326 1660
22 34 34 34 34 27,1015 282 425 1900 1927 1829 1660
37 22 34 27,1978 416 1030 1822 1660
18 34 34 34 34 34 34 27,1037 1929 1179 1933 1847 1903 353 1759 1660
16 34 27,1895 759 1316 1660
37 22 34 34 34 27,1166 1268 1286 1838 1826 1018 1660
20 22 34 34 34 34 34 34 34 27,41 40 364 1886 425 819 1927 1903 353 1755 1660
5 9,1661 1597 1270
15 34 34 34 34 34 31,1661 1030 6 1927 995 353 20 1906
13 15 34 31,1661 1610 1030 2017 46
39 15 34 34 34 34 34 34 34 31,1661 1272 1030 685 162 1299 1303 1857 1179 907 1808
39 15 31,1661 1272 1030 592
13 15 34 34 31,1661 1610 1030 484 2030 65
39 13 15 34 34 34 34 34 34 34,1661 1272 1444 1030 1123 1299 104 1949 2008 6 113
13 15 31,1661 1610 1030 1724
39 15 34 31,1661 1272 1030 496 592
15 16,1661 1030 1486
5 3,1661 1597 495
15 34 31,1661 1030 56 65
5 22 34 31,1661 1597 1030 1829 65
15 34 27,1661 1030 1749 166
15 31,1661 1030 551
30 21,286 1231 1661
39 15 34 34 34 31,1661 1272 1030 1838 30 247 65
39 13 15 34 31,1661 1272 1444 1030 1966 1002
39 15 34 23,1661 1272 1030 768 1461
5 7,1661 1597 1665
15 34 34 34 27,1662 282 1886 917 2008 1480
15 34 31,1662 282 1688 551
37 18,1846 1727 1662
37 37 17,1296 1047 1227 1662
15 34 34 31,1662 353 22 55 46
15 34 34 34 34 34 31,1662 282 1886 740 1933 2008 1544 1943
37 37 37 17,476 1836 973 1246 1662
15 28,1662 1148 1852
15 34 28,1662 282 423 533
37 37 18,566 525 2032 1662
15 34 34 34 34 34,1662 282 1179 1397 907 1673 1408
37 37 37 18,718 474 2032 1727 1662
15 34 34 34 23,1662 282 425 687 810 1413
15 34 34 34 31,1662 282 1866 1886 1179 1668
15 34 34 34 34 27,1662 353 1303 260 1299 2024 964
37 35,1006 1744 1662
37 37 37 35,718 474 1734 1727 1662
15 31,1662 282 1860
15 23,1662 1148 1480
31 13,1056 1358 1662
35 34 34 34 31,369 247 2008 1838 1346 1663
21 38 34 34 34 34 34 34 34 31,1067 323 484 779 1207 162 707 737 260 1866 1663
37 22 34 31,982 1813 247 1949 1663
22 34 34 34 34 31,160 1030 113 1299 2008 1753 1663
22 34 34 34 31,922 1030 1847 1912 1915 1663
22 34 34 31,1981 364 1927 19 1663
37 34 34 34 34 34 34 31,1741 484 1749 1927 977 755 1179 1207 1663
11 15 34 34 34 34 34 34 34 31,1096 1968 1838 737 947 1303 727 496 1907 1334 1663
34 34 34 34 34 34 34 34 34 31,1869 353 56 1030 2013 364 321 1759 789 1837 1663
22 31,932 1018 1663
22 34 34 34 34 34 34 34 34 31,123 353 1964 1927 1664 737 260 425 1673 2010 1663
21 15 34 34 31,998 677 257 891 31 1663
22 34 34 34 34 34 34 31,704 1254 779 364 1826 1949 1334 1030 1663
37 34 34 34 31,1741 1254 1544 1299 685 1663
37 22 34 34 34 31,1166 1268 1286 1291 260 2011 1663
22 34 31,555 353 3 1663
37 37 37 37 22 34 31,566 525 1880 1568 1975 247 1273 1663
22 34 34 34 15 34 34 31,1457 1825 1714 1123 1926 260 2005 1949 1663
29 22 31,112 253 1030 1663
37 37 31 15 31,561 1727 1566 258 257 1663
34 34 31,1664 484 1712 1002
34 34 34 34 34 34 34 34 34 34,1898 353 113 1030 33 1927 759 623 484 1971 1664
22 34 34 34 34 34,2004 1316 1749 1792 1046 247 1664
34 34 27,1664 1030 33 1721
34 34 34 34 34 34 31,1664 737 995 1792 1299 1838 1996 1810
22 34,1403 484 1664
15 34 34 34 34 34 34 34 34 34,1504 1030 1907 1123 425 1714 1299 1830 1291 55 1664
30 35 34 34 34 34 34,326 1233 1780 1299 1812 353 260 1664
22 34 34 34 34 34 34 34 34 34,1411 1207 687 1825 924 13 22 907 1927 31 1664
37 22 34 34 34 34 34 34 34,1635 1580 247 739 907 321 1869 1831 737 1664
22 34 34,1001 1969 31 1664
34 31,1664 737 1330
22 34 34 34 34 34 34 34,1091 282 1346 1303 739 789 770 247 1664
34 34 34 31,1664 31 1303 1915 1913
37 22 34 34,1296 1047 1030 737 1664
37 22 34,342 1170 484 1664
22 34 34 34 34,573 1030 1714 1969 260 1664
20 22 34,272 1760 247 1664
34 34 34 34 34 34,1664 260 1123 484 2022 623 1408
22 34 34 34,1902 1030 740 737 1664
14 7,1283 933 1665
14 20 29 7,1283 114 134 1201 1665
14 29 25 7,1283 134 1061 1201 1665
37 7,1067 1644 1665
29 25 7,1210 1098 1130 1665
14 29 7,745 466 769 1665
29 25 25 7,1210 1393 835 1130 1665
29 25 25 25 7,1210 1098 981 1393 1175 1665
37 37 7,1153 1763 1604 1665
21 5 7,1240 1661 1597 1665
37 37 37 7,1153 1763 1604 1603 1665
29 7,144 1440 1665
29 25 25 25 25 25 7,1210 1130 981 204 731 835 1175 1665
22 31,1666 484 65
22 34 34 34 31,1666 484 1996 1291 1900 1877
22 34 31,1666 1030 696 1266
22 34 34 34 26 12,1666 484 48 977 1669 2016 264
22 34 34 31,1666 1030 1046 364 1144
22 28,1666 1030 1833
22 34 34 34 34 34 31,1666 484 1942 425 2008 1915 1969 551
22 23,1666 1030 1461
22 34 28,1666 484 1919 243
22 34 34 34 34,1666 1030 1969 1886 1933 358
22 34 34 34 34 34 34 31,1666 1030 1931 1907 762 1291 1142 727 1808
22 34 23,1666 1030 32 263
22 34 34 34 34 34 34 34 34 34,1666 484 572 1299 1960 2008 1825 353 1802 1673 924
22 34 34 34 34 34 34 34 34 31,1666 1030 849 13 104 55 1949 739 353 1750 1495
22 34 34 34 23,1666 1030 2001 13 104 263
22 34 34 34 34 31,1666 484 1207 162 1544 755 1668
37 37 37 3,1385 1484 1437 1177 1667
37 37 3,1006 61 223 1667
37 3,454 1654 1667
37 37 37 37 3,1081 275 1982 1381 341 1667
37 37 37 30 3,718 474 2032 1259 366 1667
21 5 20 20 3,1642 1651 1302 394 38 1667
37 37 37 20 3,716 1987 1135 1977 1442 1667
37 30 3,1166 1983 1725 1667
37 37 29 25 3,718 474 1236 697 1795 1667
35 34 31,1905 484 849 1668
34 34 34 34 34 34 34 34 34 31,1830 1923 1303 1755 907 995 737 1927 1857 1110 1668
37 22 34 34 34 34 34 34 34 31,1984 626 247 1018 1673 819 696 1291 849 759 1668
22 31,1390 1207 1668
22 34 34 31,1699 995 1018 1179 1668
22 34 34 34 34 31,1100 247 257 1346 425 995 1668
37 35 34 34 34 31,1067 1233 1780 789 687 257 1668
21 38 34 34 34 34 34 34 34 31,940 567 1780 321 247 22 1959 1927 1165 1254 1668
22 34 34 34 34 34 31,1601 257 1927 1715 1299 750 707 1668
37 37 37 37 18 15 34 34 34 31,525 1880 1568 1975 1505 1946 247 162 1915 22 1668
37 22 34 34 31,573 1448 1030 762 1254 1668
37 22 34 34 34 34 34 31,1430 386 737 762 247 1915 106 1142 1668
22 34 34 34 34 34 34 31,1702 257 1123 1673 104 106 1291 819 1668
15 34 34 34 34 34 34 34 34 31,1926 260 779 1949 3 1331 484 1931 789 1235 1668
37 22 31,63 884 1254 1668
22 34 31,644 1030 839 1668
35 31,831 995 1668
22 34 34 34 34 34 34 34 31,1194 1030 1664 260 977 1669 907 1830 1346 1668
17 31,1100 839 1668
35 15 34 34 34 34 31,663 1653 1030 1838 260 1825 1346 1668
22 34,1087 353 1669
22 34 34 34,970 687 727 1254 1669
18 15 34,324 1180 257 1669
34 34 34 34 34 34 34 34 34 34,1886 496 1179 113 31 1673 26 260 1685 484 1669
34 34 34 34 31,1669 1346 1030 1284 364 1247
34 31,1669 995 452
34 34 34 34 34 34 34 31,1669 1142 1331 5 789 755 425 1907 826
22 34 34 34 34 34,1671 1030 1937 1790 364 977 1669
34 34 34 31,1669 1825 1299 26 1862
22 34 34 34 34 34 34 34 34,494 977 1326 257 552 1179 1273 364 907 1669
34 34 31,1669 484 727 1668
37 37 37 22 34 34,718 474 2032 627 1273 1291 1669
34 34 34 23,1669 995 1179 849 1413
35 34,433 995 1669
22 34 34 34 34,1052 257 1397 1927 687 1669
22 34 34 34 34 34 34 34,712 1030 1886 1687 425 353 768 1346 1669
22 34 34 34 34 34 34,411 257 1886 1280 1907 1919 484 1669
26 22 34 31,1669 2016 257 55 576
31 15 34 34 34,1455 1319 484 1964 1673 1669
37 22 34 34,621 709 1030 1673 1669
15 34 34 34 34 31,1670 1030 2010 321 891 247 1724
15 34 34 34 31,1670 1030 1740 260 13 1906
15 34 31,1670 1030 737 826
37 21,621 709 1670
15 23,1670 1030 1480
15 34 34 31,1670 1030 1179 1919 452
15 34 23,1670 1030 1919 1461
15 34,1670 1030 1408
30 37 21,794 1257 401 1670
15 31,1670 1030 1808
15 34 34 34 34 34 34 31,1670 1030 623 257 1969 1937 1673 104 1806
15 34 34 34 34 34 31,1670 1030 727 1273 2008 484 2028 1247
15 16,1670 1030 1486
15 34 34 34 34 27,1670 1030 11 1673 907 1755 166
15 34 34 34 34 34 34 34 34 34,1670 1030 1869 1949 1900 1299 779 924 1907 1942 1291
15 28,1670 1030 518
15 34 28,1670 1030 1148 1801
20 21,1062 1152 1670
15 34 34 34 34 34 34 34 31,1670 1030 2011 1331 2028 484 1544 1838 1303 1408
15 34 34 34 28,1670 1030 5 1331 2015 264
22 31,1671 484 1811
22 34 26 3,1671 484 1139 1818 1879
22 34 26 31 15 23,1671 484 1139 1215 258 257 1413
22 34 31,1671 484 7 1906
22 34 34 34 31,1671 484 1123 1030 1740 1663
22 34 34 34 34 34 34 31,1671 1030 26 1179 1934 425 1286 690 1663
22 34 34,1671 484 750 358
22 34 15,1671 484 819 1806
22 34 34 34 34 27,1671 484 1299 1900 1673 1959 1370
22 34 34 34 34 34 34 34 31,1671 484 1759 1299 2008 907 1207 1838 1792 826
22 34 34 31,1671 484 1942 2008 1877
22 34 34 34 34,1671 484 1830 496 1949 358
