relation_path,entity_path
17 15 34,1788 458 977 484
17 15,1788 458 977
22 34,1788 484 977
22 34 34,1788 484 1207 977
18 15 34,1788 1901 257 977
31 15 34 26 3,1789 1109 484 1139 1818 377
18 15 34 26 3,1789 1647 484 1139 1818 377
31 15 34 34 26 3,1789 1109 484 1207 1139 1818 377
18 15 34 34 26 3,1789 1647 484 1207 1139 1818 377
31 13 15 34 26 3,1789 1686 440 484 1139 1818 377
31 15 34 26 3,1789 1109 484 1139 1818 1494
18 15 34 26 3,1789 1647 484 1139 1818 1494
31 15 34 34 26 3,1789 1109 484 1207 1139 1818 1494
18 15 34 34 26 3,1789 1647 484 1207 1139 1818 1494
31 13 15 34 26 3,1789 1686 440 484 1139 1818 1494
31 15 34 26 3,1789 1686 484 1139 1215 1879
22 28,1789 961 533
18 28,1789 1647 533
22 13 28,1789 961 1352 533
18 15 28,1789 1647 961 533
22 31 28,1789 961 164 533
31 15 28,1789 1109 484 533
18 15,1789 1647 961
34 27,1790 364 1480
34 23,1790 364 1480
34 34 23,1790 364 891 1480
34 34 27,1790 878 2008 1480
34 26,1790 364 2016
34 34 26,1790 364 1299 2016
22 34,2016 257 1790
31 15 34,2016 158 257 1790
22 34 34,2016 257 364 1790
26 12,1790 2016 518
34 28,1790 364 518
26 22 28,1790 2016 257 518
34 34 28,1790 1762 1673 518
34 31,1790 1937 46
34 31,1790 1937 65
34 31,1790 364 156
34 34 31,1790 364 1722 156
34 31,1790 1937 452
34 31,1790 1937 576
34 31,1790 891 1002
34 34 31,1790 891 31 1002
34 31,1790 364 1247
34 31,1790 364 1249
34 34 31,1790 364 1722 1249
34 31,1790 891 1495
34 34 31,1790 891 1740 1495
34 31,1790 364 1806
34 34 31,1790 364 26 1806
34 31,1790 1937 1808
34 31,1790 1937 1810
34 31,1790 1937 1877
34 34 31,1790 1937 2008 1877
34 31,1790 1937 1906
34 34 31,1790 1937 2008 1906
34 31,1790 1937 1913
34 34 31,1790 1937 2008 1913
34 31,1790 1937 1945
34 34 31,1790 1937 1964 1945
34 34,1790 1927 13
34 34 34,1790 1927 1825 13
34 34,13 257 1790
34 34 34,13 257 364 1790
34 34,1790 13 1927
34 34,1927 364 1790
34 34,1790 364 1937
34 34 34,1790 364 1286 1937
34 34,1937 257 1790
34 34 34,1937 257 364 1790
22 34 34 26 3,1791 257 1207 1139 1818 377
17 15 34 26 3,1791 60 484 1139 1818 377
22 34 34 34 26 3,1791 257 1207 484 1139 1818 377
17 15 34 34 26 3,1791 60 484 1207 1139 1818 377
31 15 34 34 26 3,1791 950 1030 282 1139 1818 377
22 34 34 26 3,1791 257 1207 1139 1818 796
17 15 34 26 3,1791 60 484 1139 1818 796
22 34 34 34 26 3,1791 257 1207 484 1139 1818 796
17 15 34 34 26 3,1791 60 484 1207 1139 1818 796
31 15 34 34 26 3,1791 950 1030 282 1139 1818 796
37 3,1791 1955 1494
22 34 34 26 3,1791 257 623 1139 1818 1494
17 15 34 26 3,1791 60 484 1139 1818 1494
37 35 15 34 26 3,1791 1955 1647 484 1139 1818 1494
22 34 34 34 26 3,1791 257 1207 484 1139 1818 1494
17 15 34 34 26 3,1791 60 484 1207 1139 1818 1494
37 3,1791 1955 1879
22 34 26 3,1791 257 353 842 1879
31 15 34 26 3,1791 950 1030 690 1215 1879
22 34 34 26 3,1791 257 484 1139 1818 1879
17 15 34 26 3,1791 60 247 353 842 1879
22 28,1791 257 518
31 15 28,1791 950 1030 518
22 26 12,1791 257 2016 518
22 34 28,1791 257 1907 518
37 12,1791 1955 533
22 34 28,1791 257 484 533
37 22 28,1791 1955 961 533
17 15 28,1791 60 1719 533
37 35 28,1791 1955 1647 533
37 35 15,1791 1955 1901 257
17 15 34,1791 60 247 257
37 18 15,1791 1955 1901 257
31 15 34,1791 950 1030 257
17 15 34 34,1791 60 247 1830 257
37 35 15 34,1791 1955 1647 484 257
31 15 34 34,1791 950 1030 1207 257
22 34 34 26 31,1791 257 1207 1139 1215 1421
17 15 34 26 31,1791 60 484 690 1215 1421
31 15 34 26 31,1791 950 1030 690 1215 1421
22 34 34 26 31,1791 257 1207 1139 1818 1427
17 15 34 26 31,1791 60 484 1139 1818 1427
22 34 34 34 26 31,1791 257 1207 484 1139 1818 1427
17 15 34 34 26 31,1791 60 484 1207 1139 1818 1427
31 15 34 34 26 31,1791 950 1030 282 1139 1818 1427
34 27,1792 2008 1660
34 28,1792 2008 212
34 31,1792 2008 46
34 31,1792 2008 65
34 31,1792 2008 156
34 31,1792 2008 452
34 31,1792 2008 576
34 31,1792 2008 826
34 31,1792 2008 1133
34 31,1792 2008 1247
34 31,1792 2008 1560
34 31,1792 2008 1663
34 31,1792 2008 1808
34 31,1792 2008 1810
34 31,1792 2008 1906
34 31,1792 2008 1913
34 31,1792 1397 1945
34 34,1792 2008 1326
34 34,1326 247 1792
34 34,1792 2008 1544
34 34,1544 260 1792
34 34,1792 2008 1722
34 34,1722 247 1792
34 34,1792 2008 1802
34 34 34,1792 2008 1838 1802
34 34,1802 2008 1792
34 34 34,1802 2008 1838 1792
34 34,1792 2008 1822
34 34 34,1792 2008 789 1822
34 34,1822 2008 1792
34 34 34,1822 2008 1838 1792
34 34,1792 2008 1825
34 34,1825 2008 1792
34 34,1792 2008 1829
34 34 34,1792 2008 995 1829
34 34,1829 2008 1792
34 34 34,1829 2008 1838 1792
34 34,1792 1673 1830
34 34,1830 1753 1792
34 34,1792 2008 1837
34 34 34,1792 2008 353 1837
34 34,1837 2008 1792
34 34 34,1837 2008 1838 1792
34 34,1792 2008 1838
34 34,1838 2008 1792
34 34,1792 2008 1844
34 34,1844 260 1792
34 34 34,1844 260 1142 1792
34 34,1792 2008 1869
34 34,1869 2008 1792
34 34,1792 2008 1927
34 34,1927 247 1792
34 34,1792 2008 1937
34 34,1937 2008 1792
34 34,1792 1825 2008
34 34,2008 1838 1792
22 34 26 3,1793 484 690 1215 706
17 15 34 26 3,1793 440 484 690 1215 706
22 34 34 26 3,1793 1030 1207 690 1215 706
18 15 34 26 3,1793 1653 1030 690 1215 706
22 34 26 3,1793 484 1139 1818 1212
17 15 34 26 3,1793 440 484 1139 1818 1212
22 34 34 26 3,1793 1030 1207 1139 1818 1212
22 28,1793 484 533
17 15 28,1793 440 1313 533
22 34 28,1793 484 1273 533
22 34 16,1793 484 687 1747
17 15 34 16,1793 440 484 687 1747
22 34 34 16,1793 484 247 1996 1747
18 15 34 16,1793 1653 1030 1996 1747
17 15,1793 440 484
22 34,1793 1030 484
17 15 34,1793 440 1719 484
22 34 34,1793 1030 1207 484
18 15 34,1793 1653 1030 484
18 15,1793 1653 1030
22 34,1793 484 1030
17 15 34,1793 440 484 1030
22 34 34,1793 484 2030 1030
22 34 26 3,1794 484 690 1215 1212
31 15 34 26 3,1794 1858 484 1139 1818 1212
22 34 34 26 3,1794 484 1207 1139 1215 1212
17 15 34 26 3,1794 1647 484 1139 1818 1212
22 34 26 3,1794 484 353 842 1646
31 15 34 26 3,1794 1858 484 353 842 1646
22 34 34 26 3,1794 484 1971 353 842 1646
17 15 34 26 3,1794 1647 484 353 842 1646
22 28,1794 484 533
17 28,1794 1647 533
22 34 28,1794 484 1273 533
17 15 28,1794 1647 961 533
31 15 28,1794 1858 484 533
31 15,1794 1858 484
17 15,1794 1647 484
17 15 34,1794 1647 423 484
21 13 15 34,1794 491 1901 257 484
17 15 34 34,1794 1647 423 1907 484
21 39 15 34,1794 491 1272 1030 484
17 15,1794 1647 1746
22 34 26 31,1794 484 1139 1215 1421
31 15 34 26 31,1794 1858 484 1139 1215 1421
22 34 34 26 31,1794 484 1207 1139 1215 1421
17 15 34 26 31,1794 1647 484 690 1215 1421
22 34 26 31,1794 484 690 1215 1858
17 15 34 26 31,1794 1647 484 690 1215 1858
22 34 34 26 31,1794 484 1207 1139 1215 1858
31 15 34 26 31,1794 1317 484 1139 1215 1858
37 3,1795 1236 539
25 3,1795 1634 539
37 29 3,1795 1236 1634 539
25 25 3,1795 697 1634 539
37 37 3,1795 1236 1599 539
37 3,1795 1236 984
25 3,1795 1634 984
37 29 3,1795 1236 1634 984
25 20 3,1795 1634 460 984
25 25 3,1795 1796 1634 984
37 29 20 3,1795 1236 1634 460 984
25 25 20 3,1795 697 1634 460 984
25 20 37 3,1795 1634 460 1250 984
25 20 37 37 3,1795 1634 460 1250 486 1120
37 29 20 37 37 3,1795 1236 1634 460 1250 383 1120
25 20 37 37 37 3,1795 1634 460 1250 1972 1951 1120
25 25 20 37 37 3,1795 1796 1634 460 1250 383 1120
37 3,1795 1236 1212
25 3,1795 1796 1212
37 29 3,1795 1236 1634 1212
25 25 3,1795 1634 1796 1212
37 37 3,1795 1236 1599 1212
25 20 3,1795 1634 460 1212
25 20 3,1795 1634 460 1340
37 29 20 3,1795 1236 1634 460 1340
25 20 37 3,1795 1634 460 1654 1340
25 25 20 3,1795 1796 1634 460 1340
37 29 20 37 3,1795 1236 1634 460 1654 1340
25 25 25 20 3,1795 697 1796 1634 460 1340
25 20 3,1795 1634 460 1464
37 29 20 3,1795 1236 1634 460 1464
25 20 37 3,1795 1634 460 1268 1464
25 25 20 3,1795 1796 1634 460 1464
37 29 20 37 3,1795 1236 1634 460 1268 1464
25 25 20 37 3,1795 697 1634 460 1268 1464
25 20 37 37 3,1795 1634 460 1250 1569 1464
37 29 25 20 3,1795 1236 1796 1634 460 1464
25 20 3,1795 1634 460 1498
37 37 3,1795 1236 1599 1498
25 20 37 3,1795 1634 460 1250 1498
25 25 20 3,1795 1796 1634 460 1498
37 29 20 3,1795 1236 1634 460 1498
22 34 26 3,1795 1030 690 1215 1498
25 20 37 37 3,1795 1634 460 1250 485 1498
37 3,1795 1236 1667
37 37 3,1795 1236 1599 1667
25 20 37 3,1795 1634 460 1654 1667
37 29 20 37 3,1795 1236 1634 460 1654 1667
25 25 20 37 3,1795 1796 1634 460 1654 1667
25 20 37 37 3,1795 1634 460 1250 1569 1667
25 20 37 37 37 9,1795 1634 460 1250 1288 1042 1485
37 29 20 37 37 37 9,1795 1236 1634 460 1250 1288 1042 1485
25 20 37 37 37 20 9,1795 1634 460 1250 1288 1977 1442 1485
25 25 20 37 37 37 9,1795 1796 1634 460 1250 1288 1042 1485
37 29 20 37 37 37 20 9,1795 1236 1634 460 1250 1288 1977 1442 1485
25 25 20 37 37 37 20 9,1795 697 1634 460 1250 1288 1977 1442 1485
25 20 37 37 37 37 37 9,1795 1634 460 1250 1288 1982 2032 266 1485
37 29 25 20 37 37 37 9,1795 1236 1796 1634 460 1250 1288 1042 1485
25 20 37 9,1795 1634 460 1654 1875
25 25 20 37 9,1795 1796 1634 460 1654 1875
37 29 20 37 9,1795 1236 1634 460 1654 1875
25 20 37 37 37 9,1795 1634 460 1250 1502 1531 1875
25 25 25 20 37 9,1795 1796 697 1634 460 1654 1875
37 29 25 20 37 9,1795 1236 1796 1634 460 1654 1875
25 11,1795 1634 1968
25 25 11,1795 1796 1634 1968
37 29 11,1795 1236 1634 1968
25 25 25 11,1795 1796 697 1634 1968
37 29 25 11,1795 1236 1796 1634 1968
37 29 25 25 11,1795 1236 1796 697 1634 1968
22 28,1795 1030 518
25 12,1795 697 518
22 34 28,1795 1030 2030 518
25 22 28,1795 1634 257 518
37 29 12,1795 1236 697 518
25 25 12,1795 1634 697 518
37 12,1795 1236 533
25 12,1795 1796 533
22 28,1795 1352 533
37 29 12,1795 1236 1796 533
35 15 28,1795 440 1719 533
25 22 28,1795 1796 1273 533
37 37 12,1795 1236 1599 533
17 15 28,1795 440 1719 533
37 16,1795 1236 1344
25 16,1795 1634 1344
37 29 16,1795 1236 1634 1344
25 25 16,1795 697 1634 1344
37 37 16,1795 1236 1599 1344
25 22 16,1795 697 484 1344
25 17,1795 1796 440
25 35,1795 1634 440
25 25 17,1795 1796 697 440
25 25 35,1795 697 1634 440
37 29 17,1795 1236 697 440
37 22,1795 1236 1030
25 22 34,1795 1796 1273 1030
37 31 15,1795 1236 1420 1030
35 15 34,1795 440 484 1030
25 20 22,1795 1634 460 1030
17 15 34,1795 440 484 1030
35 15,1795 440 1313
17 15,1795 440 1313
37 22,1795 1236 1313
25 17 15,1795 1796 440 1313
25 35 15,1795 1634 440 1313
37 29 35 15,1795 1236 1634 440 1313
25 25 17 15,1795 1634 1796 440 1313
37 22,1795 1236 1352
35 15,1795 440 1352
17 15,1795 440 1352
25 17 15,1795 1796 440 1352
25 35 15,1795 1634 440 1352
37 29 35 15,1795 1236 1634 440 1352
35 15 34 15,1795 440 484 1695 1352
37 22,1795 1236 1746
35 15,1795 440 1746
17 15,1795 440 1746
25 35 15,1795 1634 440 1746
25 17 15,1795 1796 440 1746
37 29 17 15,1795 1236 1796 440 1746
25 25 35 15,1795 697 1634 440 1746
25 25,1795 1634 1796
37 29,1795 1236 1796
25 25 25,1795 1634 697 1796
37 29 25,1795 1236 1634 1796
37 29 25 25,1795 1236 1634 697 1796
25 25,1796 697 1795
25 25 25,1796 697 1634 1795
25 3,1796 1634 121
25 25 3,1796 1795 1634 121
25 20 3,1796 1634 460 121
25 25 20 3,1796 1795 1634 460 121
25 20 37 3,1796 1634 460 1250 121
25 37 29 3,1796 1795 1236 1634 121
25 25 25 3,1796 697 1795 1634 121
25 3,1796 1795 1212
25 25 3,1796 1795 1634 1212
25 37 3,1796 1795 1236 1212
25 20 3,1796 1634 460 1212
25 25 20 3,1796 1795 1634 460 1212
25 37 37 3,1796 1795 1236 1599 1494
22 34 26 3,1796 484 1139 1818 1494
25 20 37 3,1796 1634 460 1654 1494
25 25 20 37 3,1796 1795 1634 460 1654 1494
25 20 37 37 3,1796 1634 460 1654 1972 1494
22 34 34 26 3,1796 484 1207 1139 1818 1494
25 25 37 37 3,1796 1634 1795 1236 1599 1494
25 37 37 11,1796 1795 1236 1599 1767
25 20 37 11,1796 1634 460 1654 1767
25 25 20 37 11,1796 1795 1634 460 1654 1767
25 20 37 37 11,1796 1634 460 1654 1972 1767
25 25 37 37 11,1796 697 1795 1236 1599 1767
25 12,1796 1795 533
22 28,1796 1273 533
25 37 12,1796 1795 1236 533
22 34 28,1796 484 1273 533
25 22 28,1796 697 484 533
25 35,1796 1795 440
25 17,1796 697 440
25 25 35,1796 697 1634 440
25 25 17,1796 697 1634 440
17 15,1796 440 484
22 34,1796 1273 484
25 22,1796 697 484
17 15 34,1796 440 1719 484
25 17 15,1796 697 440 484
25 35 15,1796 1795 440 484
22 34 34,1796 1273 2008 484
25 25 22,1796 1634 697 484
22 34,1796 484 1273
25 22 34,1796 1634 257 1273
22 34 34,1796 484 247 1273
17 15 34,1796 440 484 1273
25 37 31,1796 1795 1236 1421
25 25 37 31,1796 697 1795 1236 1421
22 34 26 31,1796 484 690 1215 1421
25 20 37 31,1796 1634 460 1250 1421
25 22 34 26 31,1796 1795 1030 690 1215 1421
17 15 34 26 31,1796 440 484 1139 1215 1421
21 5 3,1797 1651 1302 456
21 5 20 20 3,1797 1651 1302 394 38 456
20 3,1797 786 1141
21 5 3,1797 1651 1302 1141
21 5 20 3,1797 1651 1302 394 1141
20 22 34 26 3,1797 786 1030 353 842 1141
21 5 20 20 3,1797 1651 1302 394 38 1141
21 13 34 26 3,1797 637 1030 353 842 1141
21 15 34 26 3,1797 1651 1030 353 842 1141
20 22 34 34 26 3,1797 786 1030 1207 353 842 1141
21 15 34 34 26 3,1797 1651 1030 1207 353 842 1141
20 3,1797 786 1232
21 5 20 20 3,1797 1651 1302 394 38 1586
20 3,1797 786 1646
21 15 34 26 3,1797 1651 1030 353 842 1646
20 22 34 26 3,1797 786 1030 353 842 1646
21 13 34 26 3,1797 637 1030 353 842 1646
21 15 34 34 26 3,1797 1651 1030 1207 353 842 1646
21 13 34 34 26 3,1797 637 1030 1207 353 842 1646
20 22 34 34 26 3,1797 786 1030 1207 353 842 1646
21 5 22 34 26 3,1797 1651 1302 1030 353 842 1646
20 17 15 34 26 3,1797 786 1653 1030 353 842 1646
21 5 3,1797 1651 1302 1761
20 7,1797 786 435
21 5 7,1797 1651 1302 435
21 5 20 20 7,1797 1651 1302 394 38 435
21 5 21 9,1797 1651 1302 640 2020
21 15 28,1797 1651 1030 518
20 22 28,1797 786 1030 518
21 5 12,1797 1651 1302 518
21 13 28,1797 637 1030 518
21 15 34 28,1797 1651 1030 2030 518
21 13 34 28,1797 637 1030 2030 518
20 22 34 28,1797 786 1030 2030 518
21 5 20 12,1797 1651 1302 394 518
20 17 15 28,1797 786 1653 1030 518
22 34 26 3,1799 484 1139 1818 377
22 34 34 26 3,1799 1030 484 1139 1818 377
22 34 34 34 26 3,1799 1030 484 1207 1139 1818 377
22 34 26 3,1799 484 1139 1818 1494
22 34 34 26 3,1799 1030 1207 1139 1818 1494
22 34 34 34 26 3,1799 1030 1207 484 1139 1818 1494
22 34 26 3,1799 484 1139 1818 1879
22 34 34 26 3,1799 1030 1207 1139 1818 1879
22 34 28,1799 484 7 264
22 28,1799 1030 518
22 34 28,1799 484 364 518
22 28,1799 484 533
22 34 28,1799 1030 484 533
22 34,1799 1030 484
22 34 34,1799 1030 1207 484
22 34,1799 484 1030
22 34 34,1799 484 2030 1030
22 34 26 31,1799 484 1139 1215 1421
22 34 34 26 31,1799 1030 1207 690 1215 1421
22 34 26 3,1800 484 1139 1818 377
31 15 34 26 3,1800 1318 484 1139 1818 377
22 34 34 26 3,1800 484 1207 1139 1818 377
18 15 34 26 3,1800 1647 484 1139 1818 377
31 15 34 34 26 3,1800 1318 484 1207 1139 1818 377
22 34 26 3,1800 484 1139 1215 1212
31 15 34 26 3,1800 1318 484 1139 1818 1212
22 34 34 26 3,1800 484 1207 1139 1215 1212
18 15 31 11,1800 1647 961 164 1767
22 34 26 17 15 31 11,1800 484 690 1215 88 211 164 1767
18 15 34 26 17 15 31 11,1800 1647 484 1139 1215 88 211 164 1767
31 15 34 26 17 15 31 11,1800 979 1254 690 1215 88 211 164 1767
22 34 34 26 17 15 31 11,1800 484 1207 1139 1215 88 211 164 1767
22 28,1800 484 533
18 28,1800 1647 533
22 34 28,1800 484 1273 533
18 15 28,1800 1647 961 533
31 15 28,1800 1318 484 533
31 15,1800 1318 484
18 15,1800 1647 484
31 13 15,1800 1686 440 484
18 15 34,1800 1647 423 484
31 15 34,1800 1882 353 484
22 34 26 31,1800 484 690 1215 1421
31 15 34 26 31,1800 1318 484 1139 1215 1421
22 34 34 26 31,1800 484 1207 1139 1215 1421
34 28,1802 2008 212
34 34 28,1802 2008 995 212
34 31,1802 2008 46
34 34 31,1802 2008 1969 46
34 31,1802 2008 65
34 31,1802 2008 156
34 34 31,1802 2008 1740 156
34 31,1802 2008 452
34 31,1802 2008 576
34 34 31,1802 2008 1969 576
34 31,1802 2008 826
34 34 31,1802 2008 1969 826
34 31,1802 2008 1133
34 34 31,1802 2008 1740 1133
34 31,1802 2008 1247
34 34 31,1802 2008 1969 1247
34 31,1802 2008 1663
34 31,1802 2008 1808
34 34 31,1802 2008 1969 1808
34 31,1802 2008 1877
34 34 31,1802 2008 1969 1877
34 31,1802 2008 1906
34 34 31,1802 2008 1969 1906
34 31,1802 2008 1913
34 31,1802 484 1945
34 34 31,1802 484 1971 1945
34 34,1802 2008 1408
34 31,1802 484 1408
34 34 34,1802 2008 1969 1408
34 34 31,1802 353 1179 1408
34 34,1802 2008 1838
34 34 34,1802 2008 1969 1838
34 34,1838 2008 1802
34 34,1802 883 2008
34 34 34,1802 883 1030 2008
34 34,2008 1838 1802
22 26 1,1803 353 842 1835
35 15 26 1,1803 1652 353 842 1835
22 34 34 26 1,1803 282 364 353 842 1835
22 26 3,1803 353 842 513
35 15 26 3,1803 1652 353 842 513
22 34 34 26 3,1803 282 623 353 842 513
22 26 3,1803 353 842 1879
22 34 26 3,1803 282 1139 1215 1879
35 15 26 3,1803 1652 353 842 1879
22 34 34 26 3,1803 353 260 856 2031 1879
35 15 34 26 3,1803 1652 282 1139 1818 1879
22 34 28,1803 282 1790 518
22 34 28,1803 353 484 533
22 34 34 28,1803 353 484 1273 533
35 15 34 28,1803 1652 353 1286 533
22 26 16,1803 353 842 1493
22 34 16,1803 353 687 1493
35 15 34 16,1803 1652 353 768 1493
22 34 34 16,1803 353 768 687 1493
35 15,1803 1652 282
22 34 34,1803 353 484 282
34 34 26,282 6 353 1803
22 26 35,1803 353 842 1652
35 15 26 35,1803 1662 353 842 1652
22 34 34 26 35,1803 282 364 353 842 1652
15 26,1652 353 1803
15 34 34 26,1652 282 1969 353 1803
22 26 17,1803 353 842 1662
35 15 26 17,1803 1652 353 842 1662
22 34 34 26 17,1803 282 364 353 842 1662
15 26,1662 353 1803
15 34 34 26,1662 282 1969 353 1803
22 26 4,1803 353 842 972
35 15 26 4,1803 1652 353 842 972
22 34 34 26 4,1803 282 623 353 842 972
34 34 23,1805 260 891 1480
34 34 27,1805 260 2008 1480
34 26,1805 1299 2016
34 34 26,1805 789 364 2016
22 34 34,2016 257 260 1805
31 15 34 34,2016 158 257 789 1805
22 34 34 34,2016 257 977 1299 1805
26 12,1805 2016 518
34 28,1805 1299 518
26 22 28,1805 2016 257 518
34 34 28,1805 1299 1966 518
34 26 12,1805 1299 2016 518
34 31,1805 260 46
34 34 31,1805 260 2030 46
34 31,1805 789 65
34 34 31,1805 789 2030 65
34 34 31,1805 1927 883 156
34 31,1805 789 452
34 34 31,1805 789 2030 452
34 31,1805 789 576
34 34 31,1805 789 2030 576
34 34 31,1805 260 16 1002
34 34 31,1805 1927 883 1133
34 31,1805 260 1247
34 34 31,1805 260 2030 1247
34 31,1805 484 1249
34 34 31,1805 484 1762 1249
34 34 31,1805 1927 883 1495
34 31,1805 789 1663
34 34 31,1805 789 2030 1663
34 31,1805 1299 1806
34 34 31,1805 789 113 1806
34 31,1805 789 1808
34 34 31,1805 789 2030 1808
34 31,1805 260 1877
34 34 31,1805 260 2030 1877
34 31,1805 260 1906
34 34 31,1805 260 2030 1906
34 31,1805 260 1913
34 34 31,1805 260 2030 1913
34 31,1805 260 1945
34 34 31,1805 260 39 1945
34 34,1805 789 1927
34 34 34,1805 789 2030 1927
34 34,1927 484 1805
34 34 34,1927 484 789 1805
25 37 37 37 0,1807 1674 1614 1972 1980 1600
25 37 37 37 37 0,1807 1674 1614 1972 1980 1248 1600
25 37 37 37 37 37 0,1807 1674 1614 1972 1243 1980 1248 1600
25 37 37 37 3,1807 1674 1614 1972 1951 598
25 37 37 37 37 3,1807 1674 1614 1972 1980 320 598
25 37 37 37 37 37 3,1807 1674 1614 1972 1243 1980 320 598
25 37 37 37 3,1807 1674 1614 1972 1243 634
25 37 37 37 37 3,1807 1674 1614 1972 1980 320 634
25 37 37 37 37 37 3,1807 1674 1614 1972 1243 1980 320 634
25 37 3,1807 1674 1614 1212
22 34 26 3,1807 484 690 1215 1212
25 37 37 3,1807 1674 1614 1972 1212
25 22 34 26 3,1807 1674 484 1139 1818 1212
31 15 34 26 3,1807 936 977 690 1215 1212
25 37 37 37 3,1807 1674 1614 1972 1980 1212
25 37 37 3,1807 1674 1614 1972 1456
25 37 3,1807 1674 1614 1494
22 34 26 3,1807 484 1139 1818 1494
25 37 37 3,1807 1674 1614 1972 1494
22 34 34 26 3,1807 484 1207 1139 1818 1494
25 37 37 37 3,1807 1674 1614 1972 1980 1494
25 22 34 26 3,1807 1674 484 1139 1818 1494
31 15 34 26 3,1807 1686 484 1139 1818 1494
31 15 26 3,1807 1882 353 842 1879
22 34 26 3,1807 484 690 1215 1879
31 13 15 26 3,1807 1882 1652 353 1803 1879
25 37 4,1807 1674 1614 289
25 11,1807 1674 1767
25 37 11,1807 1674 1614 1767
18 15 31 11,1807 1647 961 164 1767
25 37 37 11,1807 1674 1614 1972 1767
25 22 31 11,1807 1674 961 164 1767
25 37 37 37 11,1807 1674 1614 1972 1951 1767
25 18 15 31 11,1807 1674 1647 961 164 1767
25 17 15 31 11,1807 1674 1647 961 164 1767
25 37 37 37 22 11,1807 1674 1614 1972 1951 164 1767
25 12,1807 1674 264
22 34 28,1807 484 1046 264
25 12,1807 1674 533
18 28,1807 1647 533
22 28,1807 484 533
25 22 28,1807 1674 484 533
22 34 28,1807 484 1273 533
18 15 28,1807 1647 961 533
31 15 28,1807 1686 484 533
22 34 34 28,1807 484 260 856 1279
25 37 37 37 12,1807 1674 1614 1972 1980 1279
22 34 34 26 12,1807 484 1915 856 2031 1279
22 34 34 34 28,1807 484 260 1915 856 1279
25 18,1807 1674 1647
25 17,1807 1674 1647
31 15,1807 1686 484
25 22,1807 1674 484
18 15,1807 1647 484
31 13 15,1807 1686 440 484
31 15 34,1807 1882 353 484
25 31 15,1807 1674 1109 484
18 15 34,1807 1647 423 484
25 31,1807 1674 936
25 37 31,1807 1674 1614 936
25 31,1807 1674 1109
25 37 31,1807 1674 1614 1109
25 37 37 31,1807 1674 1614 1972 1109
25 37 37 37 31,1807 1674 1614 1972 1951 1109
25 31,1807 1674 1319
25 31,1807 1674 1358
25 31,1807 1674 1421
22 34 26 31,1807 484 690 1215 1421
25 22 34 26 31,1807 1674 484 690 1215 1421
31 15 34 26 31,1807 936 977 690 1215 1421
22 34 34 26 31,1807 484 1207 1139 1215 1421
25 31,1807 1674 1882
25 37 37 31,1807 1674 1614 1972 1882
25 36,1807 1674 297
34 34 23,1809 1927 1773 1480
34 34 27,1809 789 364 1480
34 26,1809 1299 2016
34 34 26,1809 1927 1790 2016
22 34 34,2016 257 260 1809
31 15 34 34,2016 158 257 789 1809
22 34 34 34,2016 257 1927 1299 1809
34 31,1809 1299 1806
34 34 31,1809 1927 364 1806
34 31,1809 260 46
34 34 31,1809 260 2030 46
34 31,1809 1927 65
34 34 31,1809 1927 2030 65
26 22 31,1809 2016 257 65
34 34 31,1809 260 1792 156
34 31,1809 789 452
34 34 31,1809 789 2030 452
34 31,1809 789 576
34 34 31,1809 789 2030 576
34 34 31,1809 789 2011 1002
34 34 31,1809 789 1316 1133
34 31,1809 789 1247
34 34 31,1809 789 2030 1247
34 31,1809 260 1249
34 34 31,1809 1927 1770 1249
34 34 31,1809 1927 1713 1495
34 31,1809 789 1663
34 34 31,1809 789 2030 1663
34 31,1809 789 1808
34 34 31,1809 260 1992 1808
34 31,1809 1927 1810
34 34 31,1809 1927 696 1810
26 22 31,1809 2016 257 1810
34 31,1809 260 1906
34 34 31,1809 1299 1966 1906
34 31,1809 260 1913
34 34 31,1809 260 2030 1913
34 34,1809 789 1927
34 34 34,1809 789 2030 1927
26 22 34,1809 2016 257 1927
34 34,1927 1299 1809
34 34 34,1927 1299 260 1809
34 27,1812 2008 1480
34 23,1812 2008 1480
34 34 23,1812 2008 1837 1480
34 34 27,1812 1927 2008 1480
34 27,1812 2008 166
34 34 27,1812 2008 1316 166
34 31,1812 2008 46
34 34 31,1812 2008 1969 46
34 31,1812 2008 65
34 34 31,1812 2008 1838 65
34 31,1812 2008 452
34 34 31,1812 2008 1969 452
34 31,1812 2008 1133
34 34 31,1812 2008 1740 1133
34 31,1812 2008 1560
